,class,subject,muscles,WL_imf1,WL_imf2,WL_imf3,WL_imf4,WL_imf5,WL_imf6,WL_imf7,WL_imf8,WL_imf9,WL_imf10,WL_imf11,WL_imf12,WL_imf13,ZC_imf1,ZC_imf2,ZC_imf3,ZC_imf6,ZC_imf7,ZC_imf8,ZC_imf9,ZC_imf10,ZC_imf11,ZC_imf12,SSC_imf1,SSC_imf2,SSC_imf5,SSC_imf6,RMS_imf1,RMS_imf2,RMS_imf3,RMS_imf4,RMS_imf5,RMS_imf6,RMS_imf7,RMS_imf8,RMS_imf9,RMS_imf10,RMS_imf11,RMS_imf12,RMS_imf13,AR1_imf1,AR2_imf1,AR4_imf1,AR2_imf2,AR3_imf2,AR3_imf3,AR4_imf4,AR5_imf5,AR1_imf7,AR2_imf8,AR3_imf9,AR1_imf13,MAV_imf1,MAV_imf2,MAV_imf3,MAV_imf4,MAV_imf5,MAV_imf6,MAV_imf7,MAV_imf8,MAV_imf9,MAV_imf10,MAV_imf11,MAV_imf12,MAV_imf13,IAV_imf1,IAV_imf2,IAV_imf3,IAV_imf4,IAV_imf5,IAV_imf6,IAV_imf7,IAV_imf8,IAV_imf9,IAV_imf10,IAV_imf11,IAV_imf12,IAV_imf13,AMB_imf1,AMB_imf2,AMB_imf3,AMB_imf4,AMB_imf5,FMB_imf1,FMB_imf2,FMB_imf3,FMB_imf4,SMPDS_imf1,SMPDS_imf2,SMPDS_imf3,SMPDS_imf4,SMPDS_imf5,SMPDS_imf8,MFD_imf4,MFD_imf5,MIF_imf1,MIF_imf2,MIF_imf3,MIF_imf4,MIF_imf6,PPSD_imf1,PPSD_imf4,PPSD_imf8
378,Myopathy,N2001M07DE02,Deltoideus,121783.72174027948,100890.9555763312,52919.5001162195,21863.299200783713,6980.597958392153,2656.060891984482,1066.5099956340011,231.3176629506055,91.51364033117866,63.247821768679735,14.837612346328086,6.549052667492788,0.7008175666392168,1154.0,522.0,320.0,54.0,30.0,14.0,7.0,6.0,2.0,0.0,2836.0,1000.0,130.0,66.0,85.7470887181012,106.40016046339402,83.57517546673034,52.26246912380128,27.626853463653294,19.50659110476814,13.84733624534616,6.310932231308774,5.226826084902711,3.892690597810901,2.484417633848998,3.1289369730804024,1.0956803290253283,-2.4864897186929626,2.3790676825682637,1.3946565437993976,2.173644250789804,0.1770834469913136,0.08280196022353119,0.026089018273408125,0.0016768217207646095,-1.1065760331688068,5.030057513217087e-05,1.1878568658588133e-06,-0.9999845959507654,53.02206372150471,74.25165483081251,61.12087057860786,40.00459072133264,21.82646091474934,15.432997227001403,11.415202683170016,5.207225014511778,4.040053002079468,3.2610765352716324,2.2346139246732633,2.750620020709336,1.0816111232910899,1389867.356331803,1946358.6280800884,1602161.3804770478,1048640.3365782925,572137.0199583245,404545.1563113878,299226.7079339356,136496.98930539723,105901.90934350908,85482.5992190753,58575.934807460246,72102.00260285383,28352.27237482934,-0.0034142919667374243,0.000824092077532115,0.001202782132139018,0.00018456002236041474,-0.00013933996971280717,2.6513844600543754e-06,-1.6451876529341817e-05,32495912.03625595,19874433.945631552,12493986.58818251,7613350.097835806,4816968.769503427,757579.1414678248,0.0007488500817565502,-0.16429718195671925,-0.03748651274410845,0.4733691000332755,-1.224282101961039,-4.594961796720198e-14,3.9696632435328136e-14,-3.0425930833712735e-13,2.62500930954527e-13,6.254429143269762,6.278767959623741,6.280605517308638
379,Myopathy,N2001M02DE03,Deltoideus,159636.00099639664,228782.19726551557,129893.91511334086,51748.35196370598,15574.70182014256,4395.105019823511,1888.5563101941234,685.6418392487071,146.70477644258443,58.33174259344366,34.363371461924196,6.602813690356356,1.3313483375217283,624.0,294.0,168.0,34.0,18.0,8.0,6.0,2.0,1.0,1.0,1872.0,512.0,78.0,42.0,275.25375285003236,373.22578803744943,302.42204207562463,200.5278850845423,103.36232151248399,51.942698482636395,44.98546506421262,25.147891649223613,9.546938742434941,11.176572899200561,15.593464202925446,2.5945773809901636,0.7688697174479151,-2.508615006586633,2.344380450493046,1.3405019201039008,0.5208307981511328,0.341798701547594,0.09231117168520554,0.003084194958520046,7.789991513739916e-05,-1.1494031783318381,2.5808025698092216e-06,3.7510466578164686e-05,-0.9999623521772839,158.08302914398462,274.463698460703,238.8552404593779,156.6910838064093,80.49307286389875,40.64449139011362,34.68814014365255,21.60045809369047,7.589963630066465,9.163076017388956,13.737423993004139,2.3767910063927413,0.6644022425647926,4143830.4429512685,7194516.927750407,6261112.4181616735,4107343.3798174066,2109964.918981378,1065414.0528090484,909280.2175855641,566212.8080099083,198955.71663493224,240191.7116438167,360099.0951286175,62302.822650572925,17415.97598435091,0.004187833187013997,-0.0011343453165340175,-0.002058589625897978,-0.001297317551745707,-0.0003137864014197075,1.1536728775894325e-06,2.9684104925988893e-06,11121906.780253025,11340369.678541686,6667239.691303243,4319424.897447464,2723345.4392637103,449845.81050455314,0.00915444771883317,0.22757413354511144,1.6429021970394768,22.848811015124845,62.68693338997996,-8.473327774958942e-12,-2.3353186184305876e-11,1.6132986365696457e-11,6.799343728707705e-12,6.264935455281351,6.274572879322466,6.281529143605006
380,Myopathy,N2001M03DE11,Deltoideus,118959.11525781394,105956.06837857448,82633.81468271249,36213.5758741853,16885.728821093777,4039.0872601672,1186.590734610646,409.7900091968478,214.1665444246279,74.65872016962295,31.285968218019907,8.665105475084802,0.286392995917379,1422.0,785.0,370.0,63.0,32.0,15.0,8.0,6.0,2.0,2.0,3257.0,1162.0,126.0,72.0,66.43976677287382,76.47886139133837,103.5112771439599,79.36110189303179,63.31813783473399,25.91210729738777,14.82815720875224,10.47090904082526,9.020303957467231,4.831023057499442,4.479917000865199,1.321843452878573,0.4434642467967784,-2.3524355348162285,2.0357857910598365,1.1404360087445664,4.60490030303302,-2.8414011497035334,0.18946545062936973,0.005777707174695102,0.0011919972837762883,-1.1744427434995106,8.226127139172573e-06,3.022164594311007e-06,-0.9998935714340331,37.562179676361275,51.480275541714036,75.07266761965556,63.34974656765727,50.64571977143737,20.494756570076554,11.38850372067024,8.309434024696616,7.25023891876416,3.972201111372058,3.990343714291038,1.1970327535218446,0.4376720066226856,984617.4158564581,1349452.46277495,1967879.8363140312,1660586.906778,1327576.252368688,537229.0539714167,298526.848029929,217815.19408937238,190050.51277756493,104123.30773239576,104598.87978271098,31377.819568068113,11472.696309600458,-0.009981022708974318,0.0016387577678376223,0.0014667702454024755,-0.0002714585498956863,0.00023299573206170387,8.049507654996631e-06,1.1211183569816816e-05,44239766.71017651,28046661.9395328,14202149.52770511,7422454.243966999,4224196.27670941,582205.1780715367,0.19342900554884768,-0.07329731573323657,0.5664306788463216,35.03095061986462,8.413631065971305,-2.377860740171072e-13,1.0495667858309607e-13,-7.850135564498263e-14,-7.93623540512276e-14,6.276000533221094,6.271336908166784,6.28000396695278
381,Myopathy,N2001M04DE55,Deltoideus,59126.67696478336,55306.01231232234,32597.585766885742,13238.156979922422,5453.042027611779,1416.101642323603,442.34259494747414,213.67224243078266,98.3925573664871,26.662432945229025,3.7126122990434167,0.3792938392395522,0.6166699481159814,1212.0,669.0,407.0,66.0,32.0,15.0,8.0,4.0,1.0,0.0,3002.0,1060.0,140.0,74.0,34.51346751312735,42.407844978235374,36.06091449875489,26.125281650867024,19.41596221361685,9.022736983501861,5.481796201538967,5.345291615467342,4.327411628531194,2.4426792971734637,0.9504755539223431,0.3427305735396801,0.46100243580446193,-2.234899177668381,1.6838283290154097,0.7061065394274544,0.4550234615861678,0.30588367825909296,0.1199375230637757,0.013900305836426482,0.0006682657816077446,-1.1529600265816442,2.677012465150435e-05,5.4728282046742165e-05,-0.9999488789298308,22.301581054548432,29.67144325305819,26.37298134415599,20.66454918446195,15.15075243920885,7.080253219467312,4.422496482422649,4.226496257097805,3.477102751785248,1.9870744490953538,0.7857031125683539,0.31924092408989735,0.42401401467658756,584591.344182878,777777.5419924143,691314.9599743609,541679.8277723012,397146.67368898157,185594.67764189665,115926.9002937449,110789.14638730478,91145.29443254671,52087.18253413651,20595.63568975426,8368.262343168479,11114.67936671739,0.01866613598436529,-0.0046273199482607455,-0.0009961832903519286,-0.0002587351202019081,-0.0005366383689034894,4.213384243114413e-06,-6.058579338740257e-06,35717250.4177423,26900298.042879198,17161323.5993943,8385644.462052363,5048908.749635262,880199.5566770288,-0.026491673074657992,-2.9083399625462065,-3.3995473330867467,0.6989439766849959,-1.111178326837316,6.502187307534197e-14,-8.272526535305958e-14,-3.623271046727031e-14,-1.3001021290946027e-13,6.260848488318443,6.274025470835709,6.280282710293728
382,Myopathy,N2001M03DE05,Deltoideus,84203.109637116,85508.05547470076,44148.38634605155,15923.952226488313,5992.042508624959,1908.117924335583,696.7059344163163,219.25388452326246,74.34273227229072,27.286978028486114,15.66629005319777,3.8155179675966555,0.898456272145527,1218.0,704.0,434.0,70.0,40.0,18.0,10.0,4.0,2.0,2.0,3121.0,1041.0,144.0,88.0,43.286150368081394,56.954622085905044,44.31126007876907,28.964644917871688,19.449654933370528,10.91275380658165,7.250490339638559,4.342341035694137,2.891971974854285,2.3389551092313647,2.4983199218078487,0.6806937677328372,0.4842573291914966,-2.4546134909231503,2.2698158617300814,1.2745638390702134,0.31663243195481255,0.2577333610758255,0.09626740272640716,0.0069790206823415486,0.0037573632005355006,-1.0851749293840338,0.0007532849327561333,0.00011277776177264427,-1.0000498432869955,28.950779540477853,41.95150709528964,33.13451425364641,22.784120944540717,15.307044405220752,8.599098723916981,5.7364098082608805,3.604178902079426,2.34671589489726,2.046289325461961,2.144736456574768,0.6140895760788203,0.3876184300758848,758886.784094546,1099674.8554888275,868555.0221308332,597240.1623192459,401243.5549940516,225408.1748500358,150368.51030394246,94476.34156020799,61514.463752941876,53639.38208833439,56219.9767361944,16097.130057754117,10160.64190757917,0.0047500664047697505,0.002552931421999527,-0.0017813741870103916,0.0013194050708786075,-0.00036069755870958006,3.997402125272404e-06,2.472379727619349e-06,39265176.01885929,26993998.499209486,18025294.36083311,9769943.989937164,4872934.875392836,833517.1626338757,-0.24674713328069062,2.0115837543260793,0.08704783528734136,1.5151995754712126,0.32296474940715836,-1.274071004673455e-13,-1.622664434218204e-13,4.9228575553199154e-14,-2.984057206069877e-14,6.264869012574354,6.260952799440615,6.281870835662316
383,Myopathy,N2001M07DE09,Deltoideus,137725.00435218497,126303.11526400599,84155.92193473976,28590.960948819516,9042.917424948695,3082.138575339385,912.0809466052406,348.68514232769405,126.7612177330699,84.43353932719094,18.24667936203692,2.435227518766634,1.2065632531042814,1692.0,788.0,408.0,57.0,28.0,18.0,8.0,7.0,2.0,0.0,3614.0,1249.0,146.0,70.0,56.566341977467886,85.0698897031269,88.39947806765873,52.77399553905158,30.583841942765982,20.39906059689087,10.85593602987193,7.61163678337941,4.951861348922951,5.891774230116438,3.2591914638633677,2.0260077480611436,0.8329230160515949,-2.168273590937214,1.6914659122947364,1.1398882981004503,4.803914326311394,-2.704631863475752,0.3333371500405871,0.020481202313986254,0.0027264477835963925,-1.1123921453337564,6.3490386204225284e-06,6.1774175826065865e-06,-0.9999664378298965,32.678805381517684,55.956525316385,64.48129290384783,41.34742956470344,24.38392738586659,16.6004671417201,9.17271607349478,6.2013293036422485,4.007663720072287,4.8128137480306865,2.961458506508803,1.9276503779707803,0.7480566950806493,856609.5254657231,1466788.3981184,1690248.1308885633,1083840.1711795712,639175.8885657209,435148.04518590897,240444.40643451863,162555.44503637427,105052.88909425486,126158.28677712839,77628.71183111524,50529.49935774806,19608.81014814906,0.03113515611233518,0.004646261268889934,0.003287993187524072,0.001872798752899849,0.00017789587288487605,-3.296013224044507e-06,-6.567480726698011e-07,46842400.981995836,28865915.878090873,15286614.659998806,8960024.447999218,4790222.996699368,725216.5010544627,-0.02174457726509642,0.026105155719417763,-1.2905119746442317,-1.9774850226690195,-2.0393932995704867,-2.1054486181920992e-13,-5.709067498165275e-13,8.052590589670777e-14,1.9036319676023784e-13,6.238581706835387,6.2770561439274335,6.27966157151378
384,Myopathy,N2001M07DE01,Deltoideus,67049.94639260008,60974.31955053387,38421.47481484716,17303.269588150062,7245.447140492247,2268.1538181123046,723.6223794044023,223.83291503140205,82.43398599882299,25.826805701544245,4.858956694299776,2.0328435533476155,0.6515716522299229,1318.0,658.0,342.0,74.0,42.0,16.0,10.0,3.0,0.0,0.0,3174.0,1093.0,140.0,82.0,42.02905595186231,45.800060911770146,47.71348921554831,38.44032571482197,27.055577100995983,13.205835513691145,8.129691024282872,5.200617339298191,3.307256559310561,1.9956843591752191,1.168553586533037,1.0185496115049664,0.5268457876193445,-2.4538666212209903,2.284152576549924,1.316223292912913,0.6451947715470931,0.37025833362360316,0.44070335206450223,0.008242094234122596,0.0010900475695750447,-1.0881818838184594,2.812943268946021e-05,1.8823173624498695e-05,-0.999943826528391,25.808033146260147,33.017737568708014,36.556950596563674,30.107466144998384,21.35819847056304,10.292713691042069,6.165950628742212,4.382519915702954,2.6679813360986437,1.7841527621610351,1.0572340136333251,0.9766434245595256,0.4923161954692719,676505.9728629172,865493.9548885432,958267.3459877236,789207.0100588426,559862.456508869,269802.90398328577,161628.0638312196,114878.99455032153,69935.79476315375,46767.99635452721,27713.27519937035,25600.754087978843,12905.084431836025,-0.005974131095172602,0.0015664273104853456,0.0013863113080662497,-0.0008602135234042127,-0.0005891696267249534,3.883849073770239e-06,6.737414446924882e-06,31786269.68488732,26534982.145572677,14063088.036402302,7129790.4076503515,4679883.198088498,532938.1041146033,0.002466744487784802,-0.005928960439535526,0.008917437617043491,1.5110427230013688,1.4500226766444126,-2.324813843905618e-13,1.920228296442668e-13,-1.7376061958048632e-13,4.0434677581723445e-13,6.277431341930282,6.27344457483627,6.2810054611833745
385,Myopathy,N2001M07DE17,Deltoideus,80979.44300834648,80220.92655906569,43788.33716819058,15369.398062807371,6218.061114572494,1449.7374321972577,560.2239915989,285.6733270871947,97.38588554824818,49.459988977597696,18.322489320565797,1.1560777743210346,0.6766684001406487,1556.0,812.0,488.0,74.0,34.0,18.0,7.0,5.0,2.0,2.0,3466.0,1220.0,142.0,82.0,32.9125046512111,45.13380769991589,38.04547108342769,27.094538804049307,22.49985667272389,8.593195719517565,6.517467307592115,6.841213844589579,4.1348594721638765,3.8890075093384406,3.0897858943722056,0.3615453756131655,0.5318315854632416,-2.336542430365776,2.0709551636571777,1.211570682205305,0.5443100038459024,0.3410872939255082,0.17201004379241377,0.09661997844981336,0.0043291826156849475,-1.1771795432145158,1.33179305504085e-05,1.0084714565082407e-05,-0.9999777551978404,21.74672485718215,33.81826025359282,28.884802314417527,20.783722362213528,17.579365368234413,6.785292063466259,5.20609610243149,5.3096144726320595,3.5808607774294017,3.1068342387948977,2.7889973353953756,0.27761944244739944,0.4894537863594805,570046.8986813157,886478.0560274285,757157.3230678267,544803.7142807032,460807.9043975287,177862.86085964105,136467.39713303663,139180.92417110418,93865.1035587569,81439.44590153065,73107.98715271898,7277.238444873681,12830.052101841062,-0.004600320690371348,-0.0046243609017770845,0.00012165302358670008,-0.001995290126667506,0.0008621041433872738,-8.228453712070425e-06,3.222740850021646e-06,52880059.70027771,30946207.468270145,20154621.30391781,8880600.001594793,4521335.449248727,734868.46052312,-0.03958227286375382,0.5039895299362562,-0.6884596608242761,-0.2644407562923365,-0.13889346364157473,-1.1063599989297877e-14,-1.3879141746600394e-13,1.4293668144526082e-13,7.77865443842695e-15,6.2755699536027665,6.2637464970597865,6.280303134940205
386,Myopathy,N2001M04DE62,Deltoideus,56685.40025066052,66462.7081479942,43295.81415877993,17095.705636499377,5229.199834680401,1487.7611043930183,411.73655252276706,175.8799471971456,56.52384838888045,25.51174350939987,11.800763432913572,0.7444495903962673,0.2787370820051467,1114.0,504.0,336.0,54.0,30.0,16.0,8.0,4.0,2.0,0.0,2826.0,870.0,130.0,66.0,42.952672923129285,63.7639671503034,55.435802852777876,38.153516646048864,21.03326396462467,11.508636399754451,5.982941516231484,4.030331231148431,2.911991549858218,2.4423569772418565,1.9997900400937942,0.3688581285444051,0.17402495462179132,-2.406612429962806,2.0972511780381637,1.056816471278349,0.30874506557666914,0.24862468762468715,0.2649697690736557,0.010686248811558064,0.0007926792328674609,-1.1751585903371922,1.320102108549999e-05,2.429648693305728e-06,-1.000351673264433,26.535677959086712,45.515197048115965,42.10934653801901,29.303149221116087,16.060947161048148,8.924111834723488,4.919975781929984,3.3783741131093223,2.5018476434396106,2.0696996895210313,1.7869815198857926,0.3492496630298819,0.15660615909749423,695579.72634154,1193089.8602222637,1103812.3008010923,768123.450533116,421005.6079325551,233927.7435236068,128967.32517173066,88557.32062693467,65580.93227748251,54253.0379614148,46842.14658076628,9154.881417002294,4105.117248422616,0.013359337209508815,0.00598495965745178,-0.0025778376853767596,-0.0016080974505893418,0.00047548992433731047,-1.8075709189897047e-06,-1.466541705260998e-06,29385704.99502018,20589848.926249176,13060078.214753887,6903878.361568295,4504818.980336993,856437.0627401171,0.03213708107036345,0.662889688704892,-0.5533846967639906,-0.47949460218891365,-1.6064913628244253,2.5435547274913368e-14,1.1821316163051758e-13,1.227745330858113e-13,-1.1000510091925869e-13,6.245136614910896,6.26839223758117,6.281014669231143
387,Myopathy,N2001M04DE54,Deltoideus,33993.85540525319,49808.59397885538,31177.633799178795,12861.897363106009,3769.841837198222,1229.4133840540883,345.71007593520034,123.32693978867981,60.83007077026163,25.334322747208418,7.948020861419326,0.9610691726804718,0.3110423102232136,992.0,512.0,330.0,58.0,28.0,14.0,8.0,6.0,2.0,1.0,3128.0,888.0,120.0,66.0,25.531982069947713,42.911906468082734,40.43633951164036,28.98462350654008,14.506971298754584,8.235636470180845,5.0915652000797245,3.371010338421696,2.999974918369844,1.9029740673859845,1.5858367175866082,0.4821242215364914,0.3222838786497863,-2.12472347659856,1.3697713536865772,0.3983546259184959,0.7950716558131582,0.4176311223824403,0.16698274234490154,0.006067110419626265,0.0007478379461415499,-1.1610992959646498,4.99985570274714e-06,4.953688500641344e-06,-0.999982309340022,17.093461648626413,32.71995592523308,31.96985270872538,22.717592548425994,11.533321901473945,6.641431146214447,3.9117154830492016,2.8360475700020107,2.5674295542811105,1.5393566610338294,1.442432500536537,0.41702582323798615,0.30724987835362716,448070.9101954441,857688.2046681348,838025.7490538184,595496.2534718906,302322.9670033365,174091.83463571928,102537.79795716872,74341.31495246271,67300.03090637075,40351.15615567977,37810.483136564246,10931.497904537331,8053.941061283629,0.012740228603280323,0.0026541499099996015,-0.0029369649985029034,-0.0021442824964626765,-2.9977622563189445e-05,-9.591787006634912e-06,1.94411106141488e-06,28791305.194350418,19941890.86093933,14037276.382184176,8774292.38606359,4129505.7864408228,574344.0155602179,-0.01583954637173155,0.022267325219738714,0.09191203766630779,-0.9472624578214739,0.3428842512589293,3.5793905799015977e-14,2.807861781886361e-13,1.3480738913124595e-14,1.9865617337301217e-13,6.268066635175408,6.264273452740074,6.280365745270608
388,Myopathy,N2001M03DE12,Deltoideus,56051.69698839929,56741.212296526566,31197.855734196244,15247.268611906511,6219.610954724605,1797.476732233497,323.24497109494985,127.09401028223405,65.72597681319665,24.213911392742997,3.8298677649094897,1.1160292096214255,0.38717942732822025,1326.0,785.0,428.0,70.0,32.0,18.0,8.0,6.0,2.0,2.0,3314.0,1168.0,140.0,81.0,21.525212407940096,30.079821264413987,30.87078424221364,30.23158791751177,21.27744921373821,10.030635140782511,3.794936387350161,2.7664779642456154,3.112242868790886,2.031219043455426,0.6059200255842411,0.2940770563609601,0.1265624272355126,-2.3434088681389493,2.018012260055873,1.1971902764217484,1.7710399305697317,0.21949603656978567,0.12364922761305477,0.004070972798678213,0.0024947763696920367,-1.147113250805267,6.907179943189402e-05,4.7072065332545125e-06,-0.9999742045398622,15.228850308978531,23.09256352175861,23.881652302288536,23.57668126388144,16.69384272940877,8.067512064622536,3.005611969485513,2.281335972311299,2.6863206025648303,1.6075574973584428,0.5579711196824537,0.24064233867670232,0.10641827733228505,399193.8531492542,605325.3675958584,626009.7517998894,618015.5459701242,437595.69946599216,211473.69374995053,78786.10655612375,59800.65984219608,70416.5219550319,42138.90467825686,14626.096960236158,6307.957623732398,2789.542303711188,-7.132139984637026e-05,-0.0029352699970690657,0.0003213194069618138,3.0112532796938317e-06,0.00010463429396491257,1.0683269308022694e-05,3.3744055336732484e-06,50183553.60126068,31948557.91031093,16837116.766072806,8555885.405303452,5027712.538123025,791905.2319975005,0.006625070882360581,-0.09423963849805186,-0.4981793942912205,4.97115257953229,0.641195274160223,-1.9621220814389956e-14,7.267538749697688e-14,-3.3990655319661116e-14,-5.795327420464232e-14,6.243497352338734,6.273792486187542,6.280906373958223
389,Myopathy,N2001M07DE12,Deltoideus,87550.81058208135,86974.41505995985,51872.251614355126,18718.38873558665,6033.934834201044,2152.9877711609183,826.4375224274596,403.3584521530386,179.7862452355258,32.28669083390067,51.78373226406016,7.296116850576407,0.36591932023993534,1124.0,480.0,264.0,58.0,20.0,16.0,8.0,2.0,2.0,3.0,2536.0,822.0,118.0,64.0,79.68446732364276,120.25150732881737,110.39434035178972,60.71561403909871,29.271934215709734,15.62810987142522,14.536970153925148,9.99128181450985,9.557738241543126,4.756244557999788,10.100510260083336,1.7113246022233648,1.9690681334224045,-1.975559769671013,1.0007115855978337,0.18481472898091017,0.11235355518417166,0.10716417814450903,0.23695265368010418,0.0016346412595350471,0.004507248919894536,-1.1595055419178952,9.449095089693216e-05,3.1289700401126817e-07,-1.0003895243780574,51.13743624648762,78.02188795860195,72.89680007512467,41.510552259179285,21.693005218679627,12.407263333763611,11.371511693371572,8.262655116338324,7.5233113465961425,4.267895336125084,8.815682505876852,1.1344629002469524,1.9682524212717283,1340465.6163291798,2045187.749058833,1910843.820369243,1088116.1063698665,568638.745797249,325231.59376794554,298081.436018349,216588.97856457648,197208.56032832467,111874.34044584684,231085.48552654995,29737.67600417336,51593.800718795814,-0.0026607424942295572,-0.004107821028399879,0.002406578915315813,0.0013535100347886258,-0.00024369659211014312,3.0968830873470778e-06,5.060932829027965e-07,23690787.00095011,16902416.469314925,11073625.073721418,6673095.933132829,3509705.229519729,792868.7217101741,-0.48630765767974293,5.8049310675636265,-0.0871088932371079,8.923486991613494,-0.6517155410601663,-3.914982495047837e-13,-1.8216796640390496e-13,1.6038335779954424e-12,5.811541273533094e-14,6.256807334293802,6.269985820575814,6.28228589881179
390,Myopathy,N2001M02TB02,TricepsBrachii,125183.71938542415,111355.8005273141,66360.92431429018,24612.33217451938,8238.291177048746,2720.71600908452,955.9132102408779,291.0872508019302,177.47134647551258,89.89027581507982,21.965724248451476,24.648229972431725,0.6738850749431271,1220.0,682.0,432.0,70.0,38.0,17.0,10.0,6.0,2.0,2.0,3144.0,1098.0,164.0,80.0,62.50684997473218,73.03581742361288,72.81921546447415,44.80262721804925,26.830299592543255,15.791421751468949,11.82929605256826,6.827244845685155,6.973257941538313,6.807972540941946,3.3700762210074666,4.910997162074793,0.36116699764417787,-2.2967474033344057,1.852784294419578,0.900500292083906,2.1234726963154396,0.17377168731433204,0.12193505693041312,0.04484188814049234,0.003132928366636204,-1.0963612527656283,3.2370510403079844e-05,3.453069594182884e-05,-1.0001719162161429,39.73830225495923,53.866535757746306,51.6077463413234,33.80281205932769,20.293337015628186,12.268913589145463,8.568715553034252,5.545873573427473,5.764430539875131,5.646082216396538,2.776420970870528,4.40466626510175,0.2816488822924011,1041660.1170092463,1412003.5018178038,1352793.8548451103,886073.1125111568,531949.2431906617,321605.03191227,224611.74079168687,145373.98398025436,151103.01774174682,148000.75313840245,72778.32290942915,115459.51680711217,7382.86215153071,0.002270445816289526,-0.0014981885059019413,-0.0015184514943795187,0.00019015006757603888,0.0009855411546261961,-1.1535365000974709e-05,2.877937408787497e-06,40298473.01057756,27386978.95069259,17415706.744900998,9512232.587512132,5188382.822513669,828475.7878626094,-0.1288703644268468,-0.022375113903414828,0.24642995418989752,-0.6998511622494423,0.38273476948422147,-2.356349655410015e-13,8.062810744496696e-13,2.998587857068591e-13,-5.930349862064034e-14,6.248637795904129,6.263873381121397,6.280241880343466
391,Myopathy,N2001M02TB03,TricepsBrachii,349411.505476487,258489.5184042369,145028.0077933676,63643.621681813835,20940.442383791356,6924.038779922031,2744.705811839095,1140.5008443315407,358.73236660785034,161.98124271243444,61.55408603313679,26.678273115251255,0.8193194075074304,1162.0,676.0,420.0,68.0,34.0,20.0,10.0,4.0,4.0,2.0,3038.0,1172.0,152.0,78.0,161.78953712026632,208.43947747892406,156.67782019156138,118.46141703588151,73.354240044687,48.75411821393307,40.69496033201326,33.473478110493595,15.78648014117132,14.157756533549092,7.284159012103592,4.617825118046672,0.6708168321123927,-2.2986000627092036,1.8917451214126444,1.1229750981408892,2.098927527024411,0.17258033630325345,0.055361993924698996,0.030291930102828594,0.002491936305550092,-1.1842482966799621,9.073235516816288e-05,9.889365973706894e-06,-1.0006205838250954,112.86026140619168,143.19614387108538,116.14773073795014,91.12178982564009,55.15429418464584,34.318642152713785,27.914154696679944,21.038574843829295,12.246405649594347,11.666709252146992,5.790142276308122,3.983530432848653,0.6236456172170532,2958406.0322405025,3753600.519292761,3044580.465833887,2388575.4766995036,1445759.5134621214,899594.5667490865,731713.7370640713,551484.1623812973,321015.0312928166,305819.4496265291,151776.9994888648,104420.28323626173,16347.622564110618,0.0028213342263993966,-0.0003591547576699467,-0.0007349763928337687,-0.0005069162022356455,8.159586392037817e-05,3.2505393457199436e-06,1.130645815599218e-06,41752921.24827702,25754756.007795304,16491007.293895371,8571663.696207609,5247361.076909403,787514.8325722468,-0.09038765328098661,0.8299465243587174,-22.220974734740658,11.273295701453618,-12.56275770133131,-1.6291991003070305e-12,6.940822342895671e-13,1.787037842198697e-13,-4.74048171438899e-13,6.279655909834902,6.273477028817669,6.281116885014577
392,Myopathy,N2001M02TB01,TricepsBrachii,149904.77747249798,138832.80668446125,74326.7441568692,25062.453703117742,8984.453180684695,3575.6749426629817,1406.8437549973198,663.6399332825756,180.37455184890527,125.19128066355685,23.169043860350016,32.822212081343714,6.105489457274236,1144.0,542.0,358.0,58.0,28.0,19.0,11.0,5.0,1.0,1.0,2974.0,992.0,136.0,70.0,149.60088891747301,143.79371785036815,91.21949731831774,50.05332069727814,37.76143520808113,29.885328888442082,19.760364661543647,20.087189470123093,7.089652141679951,9.95317592393233,5.654916747934467,7.48211435832819,3.245818883596147,-2.205404557263526,1.6602226085471146,1.0374393118744614,1.165474656363181,0.4310274462085156,0.26256209847717427,0.006193774929449246,0.0009441276277770571,-1.1343157461762374,-3.4585138734095606e-06,1.6784016550931762e-06,-1.0000149259005777,73.02098880787422,96.75745051091486,68.90504338576238,39.51865240236065,26.883909616971334,20.71510007430444,14.740682681906527,13.24945040164296,5.653987119074327,8.090588864025339,5.303474917709747,6.8663503428391826,2.548959755096714,1914099.1796208068,2536303.050242611,1806207.9022709893,1035902.4354230798,704707.9227896696,543004.9182477423,386397.5151408158,347307.8433782669,148207.96435229533,212078.60589269619,139019.98801792559,179987.6415368435,66815.88206035017,-0.004812756495895733,0.0047611851540484175,1.9134055361786678e-05,-0.0012692740212915735,-0.0006821364660105233,5.362455233892588e-07,5.426079539284081e-06,30638815.391082317,22466439.65584252,14784582.958760066,8660497.268532371,4795609.666575403,557976.44284965,0.3747799826915247,0.8559294060240467,-0.6545673237579769,-0.5619661021449393,1.7937338120010673,-2.4220049060984702e-12,-4.567213465457466e-13,1.8161425999573968e-13,3.298213871418134e-14,6.267712055297666,6.2645401875032105,6.280372084156534
